,0
0,5.043661463580592
1,5.044325704483501
2,5.044551724934116
3,5.04490904696837
4,5.04550885415372
5,5.045961153193422
6,5.046391624048915
7,5.046932329959501
8,5.0471428926395605
9,5.047622559741849
10,5.0484095171491985
11,5.048842735832399
12,5.049483751863337
13,5.049735479035097
14,5.050319032349249
15,5.051203478490818
16,5.051834918080398
17,5.052150289628493
18,5.052771512251834
19,5.053896445187424
20,5.054263886421172
21,5.054891257317305
22,5.056035250827827
23,5.056566361308529
24,5.057230577731668
25,5.058602046011017
26,5.058981466555013
27,5.060061854525933
28,5.060982814055628
29,5.062002064158533
30,5.063055091713054
31,5.0641461889768316
32,5.065442779071487
33,5.066086483367932
34,5.0679270630139195
35,5.068831305098377
36,5.069663297131827
37,5.0709242430900545
38,5.072655726525037
39,5.074106538202239
40,5.074606736202487
41,5.0751039765049235
42,5.075877409227161
43,5.077831606707106
44,5.078382561085005
45,5.0779527694195945
46,5.0776063905081985
47,5.077957783268873
48,5.080196330541734
49,5.081058572545768
50,5.08086201081433
51,5.080389401322382
52,5.078358093146625
53,5.085018646201099
54,5.0863354064193045
55,5.08106179702238
56,5.080716438293666
57,5.081143330651983
58,5.083117580611248
59,5.082519751510474
60,5.082128896599638
61,5.0833201455372885
62,5.084376952866672
63,5.0875071349457945
64,5.087078974441496
65,5.084560840339543
66,5.086234885143549
67,5.086943814267762
68,5.088375168608279
69,5.089133141906848
70,5.093983505114789
71,5.096154003314462
72,5.095314684167227
73,5.095912076681945
74,5.096169020118357
75,5.10184704137837
76,5.104433690560585
77,5.119077587911539
78,5.123010944299341
79,5.115850079685142
80,5.120334644898106
81,5.126576807883671
82,5.1286132710894545
83,5.131939101456197
84,5.14260029331494
85,5.145333072860976
86,5.152459971811562
87,5.164589302818962
88,5.174120820362888
89,5.177485633968637
90,5.183241684597882
91,5.1924156966918185
92,5.199875498491762
93,5.2097586039986306
94,5.217987538798318
95,5.230544656293383
96,5.237206549372022
97,5.253260551947311
98,5.2663653423844865
99,5.271152468608746
100,5.281961385091213
101,5.290903218270011
102,5.300857306480434
103,5.309662806125732
104,5.317628078562429
105,5.328943429856319
106,5.338045115472229
107,5.3465774042603185
108,5.3554768501883485
109,5.363897217205424
110,5.370413630367172
111,5.377106781030917
112,5.386469461968227
113,5.394918169993003
114,5.398993205229338
115,5.4036538981095035
116,5.409613881527473
117,5.407584381536483
118,5.437015194358283
119,5.439626664944828
120,5.417969837627155
121,5.427595823489436
122,5.42905356180789
123,5.432603243554371
124,5.435433526128649
125,5.438432879881807
126,5.441192098357823
127,5.443679125328912
128,5.446798967640738
129,5.449076942098422
130,5.452229023545395
131,5.454933020546487
132,5.4586790538268675
133,5.462323753715791
134,5.465690860246516
135,5.4692062374882955
136,5.472519244843973
137,5.475760075091087
138,5.479991251622238
139,5.483368948362033
140,5.487970491220577
141,5.492020333044415
142,5.496312371989864
143,5.5009055222159855
144,5.505154348971052
145,5.509246579678423
146,5.5143202275269605
147,5.519636905786894
148,5.526515757965922
149,5.5288720909665
150,5.545229136501694
151,5.518142578505377
152,5.658664408984274
153,5.652393445779163
154,5.524572907777211
155,5.5673156027039585
156,5.564397649979931
157,5.5724560403231775
158,5.5784466417649465
159,5.58374312323846
160,5.59038752926832
161,5.596088041601047
162,5.603468920372612
163,5.60904631757638
164,5.616718929804881
165,5.623875797119979
166,5.63047330375947
167,5.637441832890237
168,5.643931611632253
169,5.650665360746491
170,5.6566936300206265
171,5.663276546980829
172,5.669214423450792
173,5.676746161739856
174,5.678560646976976
175,5.684577313534325
176,5.693086096769983
177,5.69857429372196
178,5.705548059871648
179,5.712165092966507
180,5.718714711675978
181,5.724812063094243
182,5.7334057738168465
183,5.734891727820631
184,5.763459077355243
185,5.702117681407771
186,5.96084365222527
187,5.976491199879056
188,5.699947986882851
189,5.782371971746522
190,5.769352372950197
191,5.781522339365313
192,5.787868644938314
193,5.795455365784952
194,5.802223539805003
195,5.809788539086232
196,5.817089756912438
197,5.825308510744751
198,5.834337666017129
199,5.841710039312884
200,5.850961691552648
201,5.857856534609747
202,5.866963246317631
203,5.874158948491847
204,5.886533055680964
205,5.879286663541055
206,5.88309932532569
207,5.90794913906376
208,5.914430402251216
209,5.925664470040131
210,5.9350378862004485
211,5.943477156885011
212,5.955020023035815
213,5.95868450048417
214,5.9915727402279435
215,5.918175669973562
216,6.274267108008289
217,6.278366483744271
218,5.914062082122412
219,6.023032435027349
220,6.0085824244516415
221,6.026246709339269
222,6.0361652829725685
223,6.051093416481531
224,6.0645458442801585
225,6.077249960458824
226,6.092383428155242
227,6.106324719491662
228,6.121515980100029
229,6.136858115595154
230,6.154598693491681
231,6.169873679425077
232,6.203636076256844
233,6.173556495683738
234,6.421767816708918
235,6.423525859396512
236,6.191637124726855
237,6.295935861920335
238,6.308572722944013
239,6.354611733231898
240,6.378774810243843
241,6.557763822638127
242,6.485296455893795
243,6.484477871590862
244,6.618074838276634
245,8.33590270544324
246,9.902878256020168
247,18.07255161643507
248,17.552032951319823
249,34.05165848759686
250,71.79499312508615
251,167.23727028953576
252,407.0205797836676
253,791.1449216074794
254,1319.6102957609733
